sample_id,image_path,map_mask_path,label_mask_path,width,height,center_class,center_class_value,center_area_m2,center_x,center_y,xoff,yoff,source_raster_id,source_gsd_m,spatial_group,split_v1,spatial_component_v2,spatial_buffer_pixels_v2,split
excess_00366,/home/work/data/change_detection/building/map-ortho/image/excess_00366.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00366.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00366.png,1024,1024,excess,3,50.488,204689.615,543605.254,53338,39380,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_4,train,spv2_0149,256,test
excess_00174,/home/work/data/change_detection/building/map-ortho/image/excess_00174.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00174.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00174.png,1024,1024,excess,3,65.783,204934.885,546560.297,55382,14755,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0156,256,test
excess_00187,/home/work/data/change_detection/building/map-ortho/image/excess_00187.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00187.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00187.png,1024,1024,excess,3,109.187,204927.677,546566.107,55322,14706,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0156,256,test
excess_00580,/home/work/data/change_detection/building/map-ortho/image/excess_00580.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00580.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00580.png,1024,1024,excess,3,53.455,205366.769,540111.756,58981,68493,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_8,train,spv2_0166,256,test
excess_00217,/home/work/data/change_detection/building/map-ortho/image/excess_00217.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00217.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00217.png,1024,1024,excess,3,53.043,205704.321,545949.509,61794,19845,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_2,test,spv2_0177,256,test
excess_00378,/home/work/data/change_detection/building/map-ortho/image/excess_00378.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00378.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00378.png,1024,1024,excess,3,974.55,206209.999,542652.077,66008,47323,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_5,train,spv2_0181,256,test
excess_00379,/home/work/data/change_detection/building/map-ortho/image/excess_00379.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00379.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00379.png,1024,1024,excess,3,1057.267,206132.68,542749.862,65363,46508,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_5,train,spv2_0181,256,test
excess_00380,/home/work/data/change_detection/building/map-ortho/image/excess_00380.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00380.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00380.png,1024,1024,excess,3,290.133,206134.411,542980.179,65378,44589,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_5,train,spv2_0181,256,test
excess_00381,/home/work/data/change_detection/building/map-ortho/image/excess_00381.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00381.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00381.png,1024,1024,excess,3,568.559,206140.769,542856.002,65431,45624,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_5,train,spv2_0181,256,test
excess_00382,/home/work/data/change_detection/building/map-ortho/image/excess_00382.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00382.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00382.png,1024,1024,excess,3,588.249,206205.527,542876.524,65970,45453,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_5,train,spv2_0181,256,test
excess_00383,/home/work/data/change_detection/building/map-ortho/image/excess_00383.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00383.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00383.png,1024,1024,excess,3,240.875,206154.62,542913.974,65546,45141,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_5,train,spv2_0181,256,test
excess_00571,/home/work/data/change_detection/building/map-ortho/image/excess_00571.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00571.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00571.png,1024,1024,excess,3,177.89,206388.376,540084.547,67494,68719,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_8,train,spv2_0184,256,test
excess_00593,/home/work/data/change_detection/building/map-ortho/image/excess_00593.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00593.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00593.png,1024,1024,excess,3,65.878,207106.397,539668.818,73478,72184,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_8,train,spv2_0194,256,test
omission_01119,/home/work/data/change_detection/building/map-ortho/image/omission_01119.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01119.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01119.png,1024,1024,omission,2,76.796,207214.873,539604.524,74382,72720,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_8,train,spv2_0194,256,test
omission_01121,/home/work/data/change_detection/building/map-ortho/image/omission_01121.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01121.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01121.png,1024,1024,omission,2,182.836,207198.036,539630.569,74241,72503,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_8,train,spv2_0194,256,test
omission_01122,/home/work/data/change_detection/building/map-ortho/image/omission_01122.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01122.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01122.png,1024,1024,omission,2,61.909,207190.809,539620.468,74181,72587,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_8,train,spv2_0194,256,test
omission_01123,/home/work/data/change_detection/building/map-ortho/image/omission_01123.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01123.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01123.png,1024,1024,omission,2,331.262,207196.731,539624.768,74230,72551,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_8,train,spv2_0194,256,test
omission_01124,/home/work/data/change_detection/building/map-ortho/image/omission_01124.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01124.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01124.png,1024,1024,omission,2,70.735,207174.286,539619.254,74043,72597,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_8,train,spv2_0194,256,test
omission_01125,/home/work/data/change_detection/building/map-ortho/image/omission_01125.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01125.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01125.png,1024,1024,omission,2,333.804,207774.722,540588.664,79047,64518,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_7,train,spv2_0198,256,test
omission_01127,/home/work/data/change_detection/building/map-ortho/image/omission_01127.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01127.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01127.png,1024,1024,omission,2,183.116,207658.481,540719.408,78078,63429,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_7,train,spv2_0198,256,test
excess_00599,/home/work/data/change_detection/building/map-ortho/image/excess_00599.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00599.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00599.png,1024,1024,excess,3,63.552,207694.857,540140.111,78381,68256,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_8,train,spv2_0199,256,test
excess_00597,/home/work/data/change_detection/building/map-ortho/image/excess_00597.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00597.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00597.png,1024,1024,excess,3,143.214,208387.04,541352.351,84150,58154,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,10_7,train,spv2_0207,256,test
excess_00595,/home/work/data/change_detection/building/map-ortho/image/excess_00595.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00595.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00595.png,1024,1024,excess,3,188.667,208630.925,541664.108,86182,55556,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,10_6,train,spv2_0211,256,test
excess_00601,/home/work/data/change_detection/building/map-ortho/image/excess_00601.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00601.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00601.png,1024,1024,excess,3,201.57,208718.415,541566.47,86911,56370,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,10_6,train,spv2_0211,256,test
excess_00606,/home/work/data/change_detection/building/map-ortho/image/excess_00606.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00606.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00606.png,1024,1024,excess,3,335.435,208708.835,541635.24,86831,55797,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,10_6,train,spv2_0211,256,test
omission_01126,/home/work/data/change_detection/building/map-ortho/image/omission_01126.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01126.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01126.png,1024,1024,omission,2,131.077,208650.274,541668.074,86343,55523,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,10_6,train,spv2_0211,256,test
excess_00001,/home/work/data/change_detection/building/map-ortho/image/excess_00001.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00001.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00001.png,1024,1024,excess,3,342.494,200005.557,545134.146,14304,26639,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_3,train,spv2_0001,256,train
excess_00002,/home/work/data/change_detection/building/map-ortho/image/excess_00002.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00002.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00002.png,1024,1024,excess,3,513.828,200008.497,545081.489,14328,27078,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_3,train,spv2_0001,256,train
omission_00856,/home/work/data/change_detection/building/map-ortho/image/omission_00856.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00856.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00856.png,1024,1024,omission,2,121.814,200020.882,543888.105,14432,37023,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_4,test,spv2_0003,256,train
excess_00030,/home/work/data/change_detection/building/map-ortho/image/excess_00030.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00030.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00030.png,1024,1024,excess,3,72.746,200158.56,545440.588,15579,24086,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_2,train,spv2_0006,256,train
excess_00031,/home/work/data/change_detection/building/map-ortho/image/excess_00031.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00031.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00031.png,1024,1024,excess,3,88.095,200177.089,545504.365,15733,23554,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_2,train,spv2_0006,256,train
excess_00032,/home/work/data/change_detection/building/map-ortho/image/excess_00032.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00032.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00032.png,1024,1024,excess,3,69.492,200230.637,545490.415,16180,23671,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_2,train,spv2_0006,256,train
excess_00033,/home/work/data/change_detection/building/map-ortho/image/excess_00033.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00033.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00033.png,1024,1024,excess,3,110.018,200215.226,545422.385,16051,24237,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_2,train,spv2_0006,256,train
excess_00034,/home/work/data/change_detection/building/map-ortho/image/excess_00034.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00034.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00034.png,1024,1024,excess,3,429.248,200182.099,545425.897,15775,24208,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_2,train,spv2_0006,256,train
excess_00035,/home/work/data/change_detection/building/map-ortho/image/excess_00035.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00035.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00035.png,1024,1024,excess,3,405.828,200231.523,545477.345,16187,23779,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_2,train,spv2_0006,256,train
excess_00269,/home/work/data/change_detection/building/map-ortho/image/excess_00269.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00269.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00269.png,1024,1024,excess,3,60.324,200229.808,543746.296,16173,38205,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_4,test,spv2_0007,256,train
excess_00270,/home/work/data/change_detection/building/map-ortho/image/excess_00270.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00270.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00270.png,1024,1024,excess,3,76.209,200226.653,543753.643,16146,38144,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,1_4,test,spv2_0007,256,train
excess_00263,/home/work/data/change_detection/building/map-ortho/image/excess_00263.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00263.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00263.png,1024,1024,excess,3,57.369,200428.464,541968.983,17828,53016,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,2_6,train,spv2_0008,256,train
excess_00264,/home/work/data/change_detection/building/map-ortho/image/excess_00264.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00264.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00264.png,1024,1024,excess,3,55.72,200472.293,542062.747,18193,52234,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,2_6,train,spv2_0008,256,train
