sample_id,image_path,map_mask_path,label_mask_path,width,height,center_class,center_class_value,center_area_m2,xoff,yoff,spatial_group,split
excess_00006,/home/work/data/change_detection/building/map-ortho/image/excess_00006.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00006.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00006.png,1024,1024,excess,3,240.263,28894,13864,3_1,train
excess_00009,/home/work/data/change_detection/building/map-ortho/image/excess_00009.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00009.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00009.png,1024,1024,excess,3,58.649,32612,28022,3_3,train
excess_00010,/home/work/data/change_detection/building/map-ortho/image/excess_00010.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00010.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00010.png,1024,1024,excess,3,235.964,32020,24214,3_2,train
excess_00011,/home/work/data/change_detection/building/map-ortho/image/excess_00011.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00011.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00011.png,1024,1024,excess,3,70.619,32230,23335,3_2,train
excess_00012,/home/work/data/change_detection/building/map-ortho/image/excess_00012.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00012.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00012.png,1024,1024,excess,3,66.256,30605,22769,3_2,train
excess_00016,/home/work/data/change_detection/building/map-ortho/image/excess_00016.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00016.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00016.png,1024,1024,excess,3,55.755,21118,22188,2_2,train
excess_00019,/home/work/data/change_detection/building/map-ortho/image/excess_00019.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00019.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00019.png,1024,1024,excess,3,240.064,24633,16444,3_2,train
excess_00020,/home/work/data/change_detection/building/map-ortho/image/excess_00020.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00020.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00020.png,1024,1024,excess,3,597.179,24497,16420,2_2,train
excess_00022,/home/work/data/change_detection/building/map-ortho/image/excess_00022.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00022.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00022.png,1024,1024,excess,3,234.744,30503,13591,3_1,train
excess_00023,/home/work/data/change_detection/building/map-ortho/image/excess_00023.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00023.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00023.png,1024,1024,excess,3,483.284,29098,12964,3_1,train
excess_00024,/home/work/data/change_detection/building/map-ortho/image/excess_00024.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00024.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00024.png,1024,1024,excess,3,69.781,32316,28615,3_3,train
excess_00025,/home/work/data/change_detection/building/map-ortho/image/excess_00025.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00025.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00025.png,1024,1024,excess,3,69.967,32538,28816,3_3,train
excess_00026,/home/work/data/change_detection/building/map-ortho/image/excess_00026.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00026.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00026.png,1024,1024,excess,3,68.309,30287,22888,3_2,train
excess_00027,/home/work/data/change_detection/building/map-ortho/image/excess_00027.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00027.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00027.png,1024,1024,excess,3,326.812,27810,26940,3_3,train
excess_00028,/home/work/data/change_detection/building/map-ortho/image/excess_00028.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00028.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00028.png,1024,1024,excess,3,59.067,25085,22977,3_2,train
excess_00029,/home/work/data/change_detection/building/map-ortho/image/excess_00029.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00029.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00029.png,1024,1024,excess,3,54.608,25014,22984,3_2,train
excess_00030,/home/work/data/change_detection/building/map-ortho/image/excess_00030.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00030.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00030.png,1024,1024,excess,3,72.746,15579,24086,1_2,train
excess_00031,/home/work/data/change_detection/building/map-ortho/image/excess_00031.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00031.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00031.png,1024,1024,excess,3,88.095,15733,23554,1_2,train
excess_00032,/home/work/data/change_detection/building/map-ortho/image/excess_00032.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00032.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00032.png,1024,1024,excess,3,69.492,16180,23671,1_2,train
excess_00033,/home/work/data/change_detection/building/map-ortho/image/excess_00033.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00033.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00033.png,1024,1024,excess,3,110.018,16051,24237,1_2,train
excess_00034,/home/work/data/change_detection/building/map-ortho/image/excess_00034.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00034.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00034.png,1024,1024,excess,3,429.248,15775,24208,1_2,train
excess_00035,/home/work/data/change_detection/building/map-ortho/image/excess_00035.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00035.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00035.png,1024,1024,excess,3,405.828,16187,23779,1_2,train
excess_00037,/home/work/data/change_detection/building/map-ortho/image/excess_00037.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00037.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00037.png,1024,1024,excess,3,134.288,28377,18517,3_2,train
excess_00038,/home/work/data/change_detection/building/map-ortho/image/excess_00038.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00038.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00038.png,1024,1024,excess,3,70.215,28533,18383,3_2,train
excess_00039,/home/work/data/change_detection/building/map-ortho/image/excess_00039.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00039.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00039.png,1024,1024,excess,3,212.952,28388,18409,3_2,train
excess_00040,/home/work/data/change_detection/building/map-ortho/image/excess_00040.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00040.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00040.png,1024,1024,excess,3,133.522,27115,20790,3_2,train
excess_00041,/home/work/data/change_detection/building/map-ortho/image/excess_00041.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00041.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00041.png,1024,1024,excess,3,783.925,23592,19755,2_2,train
excess_00042,/home/work/data/change_detection/building/map-ortho/image/excess_00042.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00042.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00042.png,1024,1024,excess,3,472.183,23117,20023,2_2,train
excess_00043,/home/work/data/change_detection/building/map-ortho/image/excess_00043.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00043.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00043.png,1024,1024,excess,3,86.623,22656,20182,2_2,train
excess_00044,/home/work/data/change_detection/building/map-ortho/image/excess_00044.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00044.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00044.png,1024,1024,excess,3,102.131,22677,20143,2_2,train
excess_00045,/home/work/data/change_detection/building/map-ortho/image/excess_00045.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00045.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00045.png,1024,1024,excess,3,435.662,21682,20865,2_2,train
excess_00046,/home/work/data/change_detection/building/map-ortho/image/excess_00046.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00046.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00046.png,1024,1024,excess,3,310.71,21732,21054,2_2,train
excess_00047,/home/work/data/change_detection/building/map-ortho/image/excess_00047.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00047.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00047.png,1024,1024,excess,3,143.312,31948,15574,3_1,train
excess_00048,/home/work/data/change_detection/building/map-ortho/image/excess_00048.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00048.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00048.png,1024,1024,excess,3,851.278,31798,15757,3_1,train
excess_00049,/home/work/data/change_detection/building/map-ortho/image/excess_00049.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00049.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00049.png,1024,1024,excess,3,186.375,30466,14782,3_1,train
excess_00050,/home/work/data/change_detection/building/map-ortho/image/excess_00050.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00050.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00050.png,1024,1024,excess,3,121.245,29148,13617,3_1,train
excess_00051,/home/work/data/change_detection/building/map-ortho/image/excess_00051.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00051.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00051.png,1024,1024,excess,3,124.854,32423,11336,3_1,train
excess_00052,/home/work/data/change_detection/building/map-ortho/image/excess_00052.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00052.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00052.png,1024,1024,excess,3,116.603,32325,11875,3_1,train
excess_00053,/home/work/data/change_detection/building/map-ortho/image/excess_00053.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00053.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00053.png,1024,1024,excess,3,136.544,32388,11964,3_1,train
excess_00054,/home/work/data/change_detection/building/map-ortho/image/excess_00054.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00054.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00054.png,1024,1024,excess,3,249.434,29760,11089,3_1,train
excess_00055,/home/work/data/change_detection/building/map-ortho/image/excess_00055.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00055.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00055.png,1024,1024,excess,3,280.669,32668,20848,3_2,train
excess_00057,/home/work/data/change_detection/building/map-ortho/image/excess_00057.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00057.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00057.png,1024,1024,excess,3,148.88,32121,12058,3_1,train
excess_00058,/home/work/data/change_detection/building/map-ortho/image/excess_00058.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00058.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00058.png,1024,1024,excess,3,143.223,29231,11976,3_1,train
excess_00059,/home/work/data/change_detection/building/map-ortho/image/excess_00059.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00059.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00059.png,1024,1024,excess,3,236.739,30537,13062,3_1,train
